article_id,article_url,year,analysis_period_order,analysis_period,title,n_keyword_records,n_unique_concepts,concepts
81551,"https://www.archivespp.pl/Therapeutic-alliance-and-early-change-in-depression-benefits-of-enhancing-working,81551,0,2.html",2018,3,2015-2019,Therapeutic alliance and early change in depression: benefits of enhancing working alliance at the initial sessions of short-term supportive–expressive psychodynamic psychotherapy,3,3,allience | psychoanaliza i podejście psychodynamiczne | schizofrenia i zaburzenia psychotyczne
81552,"https://www.archivespp.pl/Biomedical-and-psychosocial-interventions-in-the-mental-health-care-system-in-Lithuania,81552,0,2.html",2018,3,2015-2019,Biomedical and psychosocial interventions in the mental health care system in Lithuania: “Leaving the psychiatrist’s clinic – with at least a couple of prescriptions”,3,2,interwencje terapeutyczne i rehabilitacja | zaburzenia osobowości i cechy osobowości
81580,"https://www.archivespp.pl/Auto-amputation-in-a-severe-depressive-episode-with-psychotic-symptoms-case-report,81580,0,2.html",2018,3,2015-2019,Auto-amputation in a severe depressive episode with psychotic symptoms: case report,4,3,farmakoterapia i leki psychotropowe | samobójczość i autoagresja | schizofrenia i zaburzenia psychotyczne
82020,"https://www.archivespp.pl/Is-flexibility-always-associated-with-mental-health-A-study-of-coping-and-depression,82020,0,2.html",2018,3,2015-2019,Is flexibility always associated with mental health? A study of coping and depression,5,5,"ocena kliniczna, psychometria i narzędzia pomiarowe | psychologia kliniczna i koncepcje psychologiczne | schizofrenia i zaburzenia psychotyczne | stres i radzenie sobie | terapia poznawczo-behawioralna i terapie trzeciej fali"
82316,"https://www.archivespp.pl/Medical-students-Attitude-towards-sexuality-at-the-time-of-joining-medical-course,82316,0,2.html",2018,3,2015-2019,Medical students- Attitude towards sexuality at the time of joining medical course,4,4,"choroby somatyczne i współchorobowość medyczna | dzieci, adolescenci i rodzina | postawy, stigma i przekonania | zaburzenia używania substancji i uzależnienia"
82317,"https://www.archivespp.pl/A-study-of-emotional-intelligence-and-the-effect-of-educational-intervention-in-emergency,82317,0,2.html",2018,3,2015-2019,A study of emotional intelligence and the effect of educational intervention in emergency medicine residents,3,3,"emergency medicine residents | emocje, afekt i regulacja emocji | praca, edukacja i funkcjonowanie zawodowe"
84886,"https://www.archivespp.pl/Arnold-Chiari-malformation-and-agenesis-of-the-corpus-callosum-in-a-case-of-brief,84886,0,2.html",2018,3,2015-2019,Arnold-Chiari malformation and agenesis of the corpus callosum in a case of brief psychotic disorder,3,3,"arnold chiari malformation | neurobiologia, genetyka i biomarkery | schizofrenia i zaburzenia psychotyczne"
85244,"https://www.archivespp.pl/Childhood-adversity-and-clinical-features-of-bipolar-nmood-disorder,85244,0,2.html",2018,3,2015-2019,Childhood adversity and clinical features of bipolar mood disorder,3,3,"depresja i zaburzenia depresyjne | dzieci, adolescenci i rodzina | zaburzenia używania substancji i uzależnienia"
85248,"https://www.archivespp.pl/The-psychological-psychotherapeutic-and-medical-dimensions-of-the-activities-of-social,85248,0,2.html",2018,3,2015-2019,"The psychological, psychotherapeutic and medical dimensions of the activities of social services in Poland",4,4,interwencje terapeutyczne i rehabilitacja | psychiatria i zdrowie psychiczne | psychologia kliniczna i koncepcje psychologiczne | zaburzenia osobowości i cechy osobowości
85758,"https://www.archivespp.pl/Suicide-ideation-and-stresses-among-the-working-nprofessionals-in-India,85758,0,2.html",2018,3,2015-2019,Suicide ideation and stresses among the working professionals in India,5,2,"samobójczość i autoagresja | trauma, PTSD i zaburzenia stresowe"
86211,"https://www.archivespp.pl/Cognitive-control-in-patients-with-alcohol-use-disorder-testing-a-three-function,86211,0,2.html",2018,3,2015-2019,Cognitive control in patients with alcohol use disorder: testing a three-function model,3,3,funkcjonowanie poznawcze i neuropsychologia | zaburzenia neurorozwojowe i autyzm | zaburzenia używania substancji i uzależnienia
86488,"https://www.archivespp.pl/Male-guilt-and-shame-proneness-The-Personal-Feelings-Questionnaire-PFQ-2-Brief-,86488,0,2.html",2018,3,2015-2019,Male guilt – and shame-proneness: The Personal Feelings Questionnaire (PFQ-2 Brief),5,4,"depresja i zaburzenia depresyjne | dorośli i etapy życia | emocje, afekt i regulacja emocji | schizofrenia i zaburzenia psychotyczne"
89963,"https://www.archivespp.pl/Recognition-of-major-depressive-disorder-and-its-ncorrelates-among-adult-male-patients,89963,0,2.html",2018,3,2015-2019,Recognition of major depressive disorder and its correlates among adult male patients in primary care,3,3,dorośli i etapy życia | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości
90328,"https://www.archivespp.pl/Interpersonal-problems-associated-with-narcissism-among-psychiatric-outpatients-A,90328,0,2.html",2018,3,2015-2019,Interpersonal problems associated with narcissism among psychiatric outpatients: A replication study .,3,3,funkcjonowanie społeczne i wsparcie społeczne | organizacja opieki psychiatrycznej | schizofrenia i zaburzenia psychotyczne
91001,"https://www.archivespp.pl/Post-traumatic-stress-disorder-among-patients-waiting-for-cardiac-surgery,91001,0,2.html",2018,3,2015-2019,Post-traumatic stress disorder among patients waiting for cardiac surgery,5,5,"choroby sercowo-naczyniowe | depresja i zaburzenia depresyjne | lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne | trauma, PTSD i zaburzenia stresowe"
92165,"https://www.archivespp.pl/So-who-wants-to-be-here-A-survey-of-patients-motives-for-seeking-psychotherapy-services,92165,0,2.html",2018,3,2015-2019,"So, who wants to be here? A survey of patients’ motives for seeking psychotherapy services and their expected un-involvement in therapy",3,3,"samoocena, tożsamość i obraz siebie | zaangażowanie | zaburzenia osobowości i cechy osobowości"
92644,"https://www.archivespp.pl/Factor-structure-and-reliability-of-the-Personality-Belief-Questionnaire-in-Argentina,92644,0,2.html",2018,3,2015-2019,Factor structure and reliability of the Personality Belief Questionnaire in Argentina,4,3,"depresja i zaburzenia depresyjne | postawy, stigma i przekonania | schizofrenia i zaburzenia psychotyczne"
92745,"https://www.archivespp.pl/Pharmacotherapy-for-treatment-respondent-nvs-refractory-obsessive-compulsive-disorder,92745,0,2.html",2018,3,2015-2019,"Pharmacotherapy for treatment-respondent vs. refractory obsessive–compulsive disorder in children and adults: strategies, meta-analyses and clinical guidelines",5,4,farmakoterapia i leki psychotropowe | interwencje terapeutyczne i rehabilitacja | schizofrenia i zaburzenia psychotyczne | zaburzenie obsesyjno-kompulsyjne i pokrewne
93739,"https://www.archivespp.pl/Patient-s-failures-and-psychotherapist-s-successes-or-failure-in-psychotherapy-in,93739,0,2.html",2018,3,2015-2019,"Patient’s failures and psychotherapist’s successes, or failure in psychotherapy in the eyes of a psychotherapist",3,2,niewydolność | zaburzenia osobowości i cechy osobowości
93828,"https://www.archivespp.pl/Therapist-interventions-and-patient-outcome-addressing-the-common-versus-specific,93828,0,2.html",2018,3,2015-2019,Therapist interventions and patient outcome: addressing the common versus specific factor debate,5,5,"funkcjonowanie poznawcze i neuropsychologia | ryzyko, czynniki ochronne i predyktory | stres i radzenie sobie | technika terapeuty | terapia poznawczo-behawioralna i terapie trzeciej fali"
94398,"https://www.archivespp.pl/Therapeutic-difficulties-in-management-of-the-patient-with-anorexia-nervosa-and-comorbid,94398,0,2.html",2018,3,2015-2019,Therapeutic difficulties in management of the patient with anorexia nervosa and comorbid borderline personality disorder – case study,4,4,interwencje terapeutyczne i rehabilitacja | opór | schizofrenia i zaburzenia psychotyczne | zaburzenia odżywiania i obraz ciała
94399,"https://www.archivespp.pl/Association-of-depression-and-chronic-nlower-back-pain,94399,0,2.html",2018,3,2015-2019,Association of depression and chronic lower-back pain,4,4,farmakoterapia i leki psychotropowe | jakość życia i dobrostan | schizofrenia i zaburzenia psychotyczne | zaburzenia snu
94400,"https://www.archivespp.pl/Investigating-defense-interpretation-depth-using-lag-nsequential-analysis,94400,0,2.html",2018,3,2015-2019,Investigating defense interpretation depth using lag sequential analysis,5,4,"psychoanaliza i podejście psychodynamiczne | samoocena, tożsamość i obraz siebie | technika terapeuty | zaburzenia osobowości i cechy osobowości"
96247,"https://www.archivespp.pl/Selected-psychiatric-and-environmental-factors-ninfluencing-the-incapacity-to-work,96247,0,2.html",2018,3,2015-2019,Selected psychiatric and environmental factors influencing the incapacity to work in the police force in relation to gender,4,4,farmakoterapia i leki psychotropowe | funkcjonariusze policji | niepełnosprawność | organizacja opieki psychiatrycznej
97227,"https://www.archivespp.pl/Personality-and-interpersonal-sibling-relationships-nin-early-adulthood-causal-analysis,97227,0,2.html",2018,3,2015-2019,Personality and interpersonal sibling relationships in early adulthood – causal analysis,4,4,"dorośli i etapy życia | emocje, afekt i regulacja emocji | funkcjonowanie społeczne i wsparcie społeczne | zaburzenia osobowości i cechy osobowości"
99146,"https://www.archivespp.pl/Assessing-borderline-personality-disorder-based-non-the-Hierarchical-Taxonomy-of,99146,0,2.html",2018,3,2015-2019,Assessing borderline personality disorder based on the Hierarchical Taxonomy of Psychopathology (HiTOP): Dimensional Clinical Personality Inventory 2 – BPD,4,3,"depresja i zaburzenia depresyjne | emocje, afekt i regulacja emocji | schizofrenia i zaburzenia psychotyczne"
99147,"https://www.archivespp.pl/Prevalence-of-alcohol-use-disorders-in-hospitalised-male-patients,99147,0,2.html",2018,3,2015-2019,Prevalence of alcohol use disorders in hospitalised male patients,4,4,audit | depresja i zaburzenia depresyjne | detection | zaburzenia używania substancji i uzależnienia
99584,"https://www.archivespp.pl/Effect-of-selenium-as-an-adjunctive-therapy-nin-patients-with-treatment-resistant,99584,0,2.html",2018,3,2015-2019,Effect of selenium as an adjunctive therapy in patients with treatment-resistant obsessive-compulsive disorder: A pilot randomized double blind placebo-controlled clinical trial,3,3,metodologia badań i projekt badawczy | selenium | zaburzenie obsesyjno-kompulsyjne i pokrewne
99970,"https://www.archivespp.pl/Comparison-of-the-effectiveness-of-the-transactional-nanalysis-training-and-emotion,99970,0,2.html",2018,3,2015-2019,Comparison of the effectiveness of the transactional analysis training and emotion regulation on the improvement of love trauma syndrome: Dealing with the problems caused by the separation and love break up,4,4,"break up | emocje, afekt i regulacja emocji | metodologia badań i projekt badawczy | trauma, PTSD i zaburzenia stresowe"
99945,"https://www.archivespp.pl/The-relationship-of-perceived-social-supportand-locus-of-control-subscales-with-illness,99945,0,2.html",2019,3,2015-2019,"The relationship of perceived social supportand locus of control subscales with illness perception in myocardial infarction patients,using Structural Equation Modeling",4,4,"choroby sercowo-naczyniowe | funkcjonowanie społeczne i wsparcie społeczne | metodologia badań i projekt badawczy | samoocena, tożsamość i obraz siebie"
100435,"https://www.archivespp.pl/Oral-health-related-quality-of-life-and-cognitive-functioning-in-myofascial-temporomandibular,100435,0,2.html",2019,3,2015-2019,Oral health-related quality of life and cognitive functioning in myofascial temporomandibular disorders pain,5,5,choroby somatyczne i współchorobowość medyczna | farmakoterapia i leki psychotropowe | jakość życia i dobrostan | temporomandibular zaburzenie | zaburzenia neurorozwojowe i autyzm
100658,"https://www.archivespp.pl/Patterns-and-prevalence-of-psychiatric-illnesses-presenting-to-the-emergency-department,100658,0,2.html",2019,3,2015-2019,Patterns and prevalence of psychiatric illnesses presenting to the emergency department,5,5,emergencies | epidemiologia i rozpowszechnienie | psychiatria i zdrowie psychiczne | zaburzenia | zaburzenia używania substancji i uzależnienia
101654,"https://www.archivespp.pl/Virtual-reality-a-valuable-tool-to-advance-treatment-of-mental-disorders,101654,0,2.html",2019,3,2015-2019,Virtual reality – a valuable tool to advance treatment of mental disorders,4,4,cyberpsychology | psychiatria i zdrowie psychiczne | virtual reality | zaburzenia osobowości i cechy osobowości
102833,"https://www.archivespp.pl/Distorted-body-image-in-women-and-men-suffering-from-Anorexia-Nervosa-a-literature,102833,0,2.html",2019,3,2015-2019,Distorted body image in women and men suffering from Anorexia Nervosa – a literature review,3,2,exposure terapia | zaburzenia odżywiania i obraz ciała
102879,"https://www.archivespp.pl/Family-and-demographic-factors-relatedto-alexithymia-in-Polish-students,102879,0,2.html",2019,3,2015-2019,Family and demographic factors relatedto alexithymia in Polish students,4,4,"dzieci, adolescenci i rodzina | emocje, afekt i regulacja emocji | farmakoterapia i leki psychotropowe | zaburzenia używania substancji i uzależnienia"
103051,"https://www.archivespp.pl/The-effect-of-self-regulation-empowerment-program-training-on-neurocognitive-and,103051,0,2.html",2019,3,2015-2019,The effect of self-regulation empowerment program training on neurocognitive and social skills in students with dyscalculia,4,4,"dyscalculia | emocje, afekt i regulacja emocji | funkcjonowanie społeczne i wsparcie społeczne | zaburzenia neurorozwojowe i autyzm"
103093,"https://www.archivespp.pl/Styles-of-coping-with-stress-and-the-level-of-anxiety-in-patients-with-cancer,103093,0,2.html",2019,3,2015-2019,Styles of coping with stress and the level of anxiety in patients with cancer,3,3,"choroby somatyczne i współchorobowość medyczna | lęk i zaburzenia lękowe | trauma, PTSD i zaburzenia stresowe"
