article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id
108492,"https://www.archivespp.pl/Cognitive-and-functional-impairment-and-perception-of-illness-in-acute-stroke-patients,108492,0,2.html",2019,21,4,"Cognitive and functional impairment, and perception of illness in acute stroke patients",3,perception of illness,perception of illness,perception of illness,perception of illness,app_sem_1097,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-perception+of+illness/94070,unchanged,app_kw_1135
106077,"https://www.archivespp.pl/Mental-health-in-rhinoplasty-applicants-before-and-after-surgery,106077,0,2.html",2019,21,4,"Mental health in rhinoplasty applicants, before and after surgery",1,Mental Health,mental health,mental health,zdrowie psychiczne,app_sem_0907,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Mental+Health/2514,lowercase,app_kw_0940
106077,"https://www.archivespp.pl/Mental-health-in-rhinoplasty-applicants-before-and-after-surgery,106077,0,2.html",2019,21,4,"Mental health in rhinoplasty applicants, before and after surgery",2,Applicants,applicants,applicants,applicants,app_sem_0095,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Applicants/217354,lowercase,app_kw_0100
106077,"https://www.archivespp.pl/Mental-health-in-rhinoplasty-applicants-before-and-after-surgery,106077,0,2.html",2019,21,4,"Mental health in rhinoplasty applicants, before and after surgery",3,Rhinoplasty Surgery,rhinoplasty surgery,rhinoplasty surgery,rhinoplasty surgery,app_sem_1328,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Rhinoplasty+Surgery/217355,lowercase,app_kw_1375
109009,"https://www.archivespp.pl/Acting-on-delusions-in-patients-suffering-from-schizophrenia,109009,0,2.html",2019,21,4,Acting on delusions in patients suffering from schizophrenia,1,India,india,india,Indie,app_sem_0769,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-India/5236,lowercase,app_kw_0801
109009,"https://www.archivespp.pl/Acting-on-delusions-in-patients-suffering-from-schizophrenia,109009,0,2.html",2019,21,4,Acting on delusions in patients suffering from schizophrenia,2,Keywords: Acting on delusions,keywords: acting on delusions,keywords: acting on delusions,keywords: acting on delusions,app_sem_0832,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Keywords%3A+Acting+on+delusions/203626,lowercase,app_kw_0864
109009,"https://www.archivespp.pl/Acting-on-delusions-in-patients-suffering-from-schizophrenia,109009,0,2.html",2019,21,4,Acting on delusions in patients suffering from schizophrenia,3,phenomenology of delusion,phenomenology of delusion,phenomenology of delusion,phenomenology of delusion,app_sem_1119,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-phenomenology+of+delusion/203627,unchanged,app_kw_1158
111860,"https://www.archivespp.pl/Relationship-with-the-mother-and-closeness-to-grandparents-in-relation-to-resilience,111860,0,2.html",2019,21,4,Relationship with the mother and closeness to grandparents in relation to resilience in adolescents in families of single mothers. Significance of the absence of the father,1,resilience,resilience,resilience,rezyliencja,app_sem_1322,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-resilience/4699,unchanged,app_kw_1369
111860,"https://www.archivespp.pl/Relationship-with-the-mother-and-closeness-to-grandparents-in-relation-to-resilience,111860,0,2.html",2019,21,4,Relationship with the mother and closeness to grandparents in relation to resilience in adolescents in families of single mothers. Significance of the absence of the father,2,relationship with the mother,relationship with the mother,relationship with the mother,relacja with the mother,app_sem_1305,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-relationship+with+the+mother/238944,unchanged,app_kw_1352
111860,"https://www.archivespp.pl/Relationship-with-the-mother-and-closeness-to-grandparents-in-relation-to-resilience,111860,0,2.html",2019,21,4,Relationship with the mother and closeness to grandparents in relation to resilience in adolescents in families of single mothers. Significance of the absence of the father,3,grandparents,grandparents,grandparents,grandparents,app_sem_0680,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-grandparents/238945,unchanged,app_kw_0709
109135,"https://www.archivespp.pl/A-study-on-metaphors-used-by-female-teachers-to-describe-their-work-related-stresses,109135,0,2.html",2019,21,4,A study on metaphors used by female teachers to describe their work-related stresses and psychological exhaustion: reflecting on potential interventions,1,stress,stress,stress,stres,app_sem_1476,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-stress/2513,unchanged,app_kw_1528
109135,"https://www.archivespp.pl/A-study-on-metaphors-used-by-female-teachers-to-describe-their-work-related-stresses,109135,0,2.html",2019,21,4,A study on metaphors used by female teachers to describe their work-related stresses and psychological exhaustion: reflecting on potential interventions,2,burnout,burnout,burnout,wypalenie,app_sem_0211,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-burnout/2887,unchanged,app_kw_0218
109135,"https://www.archivespp.pl/A-study-on-metaphors-used-by-female-teachers-to-describe-their-work-related-stresses,109135,0,2.html",2019,21,4,A study on metaphors used by female teachers to describe their work-related stresses and psychological exhaustion: reflecting on potential interventions,3,thematic analysis,thematic analysis,thematic analysis,thematic analysis,app_sem_1544,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-thematic+analysis/60798,unchanged,app_kw_1598
109135,"https://www.archivespp.pl/A-study-on-metaphors-used-by-female-teachers-to-describe-their-work-related-stresses,109135,0,2.html",2019,21,4,A study on metaphors used by female teachers to describe their work-related stresses and psychological exhaustion: reflecting on potential interventions,4,metaphors,metaphors,metaphors,metaphors,app_sem_0917,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-metaphors/98880,unchanged,app_kw_0950
109135,"https://www.archivespp.pl/A-study-on-metaphors-used-by-female-teachers-to-describe-their-work-related-stresses,109135,0,2.html",2019,21,4,A study on metaphors used by female teachers to describe their work-related stresses and psychological exhaustion: reflecting on potential interventions,5,early retirement,early retirement,early retirement,early retirement,app_sem_0500,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-early+retirement/169043,unchanged,app_kw_0517
112014,"https://www.archivespp.pl/Problematic-Internet-Use-and-health-behaviors-in-adolescent-residents-of-urban-and,112014,0,2.html",2019,21,4,Problematic Internet Use and health behaviors in adolescent residents of urban and rural areas in Poland - a cross-sectional study,1,health behavior,health behavior,health behavior,zachowanie zdrowotne,app_sem_0702,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-health+behavior/2355,unchanged,app_kw_0731
112014,"https://www.archivespp.pl/Problematic-Internet-Use-and-health-behaviors-in-adolescent-residents-of-urban-and,112014,0,2.html",2019,21,4,Problematic Internet Use and health behaviors in adolescent residents of urban and rural areas in Poland - a cross-sectional study,2,internet addiction,internet addiction,internet addiction,internet uzależnienie,app_sem_0805,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-internet+addiction/67263,unchanged,app_kw_0837
112014,"https://www.archivespp.pl/Problematic-Internet-Use-and-health-behaviors-in-adolescent-residents-of-urban-and,112014,0,2.html",2019,21,4,Problematic Internet Use and health behaviors in adolescent residents of urban and rural areas in Poland - a cross-sectional study,3,problematic Internet use,problematic internet use,problematic internet use,problematic internet używanie,app_sem_1180,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-problematic+Internet+use/130994,lowercase,app_kw_1220
118577,"https://www.archivespp.pl/From-Editors,118577,0,2.html",2020,22,1,From Editors,1,editorial,editorial,editorial,editorial,app_sem_0520,no_semantic_change,glossary_exact,high,exclude_candidate_editorial,https://www.archivespp.pl/Keyword-editorial/4090,unchanged,app_kw_0538
118577,"https://www.archivespp.pl/From-Editors,118577,0,2.html",2020,22,1,From Editors,2,editorial 1,editorial 1,editorial,editorial,app_sem_0520,exact_map:editorial 1->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+1/160554,unchanged,app_kw_0539
118577,"https://www.archivespp.pl/From-Editors,118577,0,2.html",2020,22,1,From Editors,3,editorial 2,editorial 2,editorial,editorial,app_sem_0520,exact_map:editorial 2->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+2/160555,unchanged,app_kw_0540
118064,"https://www.archivespp.pl/Controversial-issues-in-current-definitions-of-mental-health,118064,0,2.html",2020,22,1,Controversial issues in current definitions of mental health,1,Mental Health,mental health,mental health,zdrowie psychiczne,app_sem_0907,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Mental+Health/2514,lowercase,app_kw_0940
118064,"https://www.archivespp.pl/Controversial-issues-in-current-definitions-of-mental-health,118064,0,2.html",2020,22,1,Controversial issues in current definitions of mental health,2,well-being,well-being,well-being,dobrostan,app_sem_1623,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-well-being/2515,unchanged,app_kw_1677
118064,"https://www.archivespp.pl/Controversial-issues-in-current-definitions-of-mental-health,118064,0,2.html",2020,22,1,Controversial issues in current definitions of mental health,3,normative criteria,normative criteria,normative criteria,normative criteria,app_sem_1010,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-normative+criteria/268310,unchanged,app_kw_1045
118064,"https://www.archivespp.pl/Controversial-issues-in-current-definitions-of-mental-health,118064,0,2.html",2020,22,1,Controversial issues in current definitions of mental health,4,determinants of health,determinants of health,determinants of health,determinants of zdrowie,app_sem_0438,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-determinants+of+health/268311,unchanged,app_kw_0454
116653,"https://www.archivespp.pl/War-trauma-and-self-help,116653,0,2.html",2020,22,1,War trauma and self-help,1,coping,coping,coping,radzenie sobie,app_sem_0352,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-coping/1119,unchanged,app_kw_0366
116653,"https://www.archivespp.pl/War-trauma-and-self-help,116653,0,2.html",2020,22,1,War trauma and self-help,2,trauma,trauma,trauma,trauma,app_sem_1571,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-trauma/1709,unchanged,app_kw_1625
116653,"https://www.archivespp.pl/War-trauma-and-self-help,116653,0,2.html",2020,22,1,War trauma and self-help,3,psychology,psychology,psychology,psychologia,app_sem_1246,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychology/3138,unchanged,app_kw_1287
116653,"https://www.archivespp.pl/War-trauma-and-self-help,116653,0,2.html",2020,22,1,War trauma and self-help,4,war,war,war,war,app_sem_1616,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-war/71825,unchanged,app_kw_1670
116653,"https://www.archivespp.pl/War-trauma-and-self-help,116653,0,2.html",2020,22,1,War trauma and self-help,5,drawings,drawings,drawings,drawings,app_sem_0475,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-drawings/124170,unchanged,app_kw_0491
116654,"https://www.archivespp.pl/Discursive-exploitation-or-actual-impact-Mental-health-anti-stigma-campaigns-in-the,116654,0,2.html",2020,22,1,Discursive exploitation or actual impact: Mental health anti-stigma campaigns in the post-communist area,1,Mental Health,mental health,mental health,zdrowie psychiczne,app_sem_0907,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Mental+Health/2514,lowercase,app_kw_0940
116654,"https://www.archivespp.pl/Discursive-exploitation-or-actual-impact-Mental-health-anti-stigma-campaigns-in-the,116654,0,2.html",2020,22,1,Discursive exploitation or actual impact: Mental health anti-stigma campaigns in the post-communist area,2,anti-stigma campaign,anti-stigma campaign,anti-stigma campaign,anti-stygmatyzacja campaign,app_sem_0080,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-anti-stigma+campaign/258473,unchanged,app_kw_0082
116654,"https://www.archivespp.pl/Discursive-exploitation-or-actual-impact-Mental-health-anti-stigma-campaigns-in-the,116654,0,2.html",2020,22,1,Discursive exploitation or actual impact: Mental health anti-stigma campaigns in the post-communist area,3,service users,service users,service users,service users,app_sem_1395,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-service+users/258474,unchanged,app_kw_1443
116654,"https://www.archivespp.pl/Discursive-exploitation-or-actual-impact-Mental-health-anti-stigma-campaigns-in-the,116654,0,2.html",2020,22,1,Discursive exploitation or actual impact: Mental health anti-stigma campaigns in the post-communist area,4,post-communist,post-communist,post-communist,post-communist,app_sem_1146,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-post-communist/258475,unchanged,app_kw_1185
