article_id,journal_key,year_for_analysis,period,title_clean,family_drive_conflict_defense,terms_drive_conflict_defense,family_dream_fantasy_unconscious,terms_dream_fantasy_unconscious,family_ego_self_narcissism,terms_ego_self_narcissism,family_object_relations,terms_object_relations,family_kleinian_bionian,terms_kleinian_bionian,family_winnicottian_environment_holding,terms_winnicottian_environment_holding,family_attachment_development_infant,terms_attachment_development_infant,family_transference_countertransference,terms_transference_countertransference,family_technique_interpretation_process,terms_technique_interpretation_process,family_relational_intersubjective_field,terms_relational_intersubjective_field,family_trauma_dissociation_affect_regulation,terms_trauma_dissociation_affect_regulation,family_psychosis_borderline_primitive_states,terms_psychosis_borderline_primitive_states,family_body_sexuality_gender,terms_body_sexuality_gender,family_language_narrative_symbolization,terms_language_narrative_symbolization,family_culture_race_social_ethics,terms_culture_race_social_ethics,family_empirical_research_measurement,terms_empirical_research_measurement,family_history_theory_schools,terms_history_theory_schools,n_semantic_families_hit,n_semantic_terms_hit
APA.047.0679A,japa,1999,1990-2009,Making the Case for Psychoanalytic Therapies in the Current Psychiatric Environment,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,political,1,assessment,0,,2,2
APA.047.1125A,japa,1999,1990-2009,The Reconstruction of Reminiscence,1,conflict,1,fantasy | unconscious,1,self,1,external,0,,0,,1,childhood,1,countertransference | transference,0,,0,,0,,0,,0,,0,,0,,0,,1,freud | sigmund freud,7,10
APA.047.0465A,japa,1999,1990-2009,Subjectivity And Objectivity In Analytic Listening,0,,0,,1,subjectivity,1,external | internal,0,,0,,0,,0,,1,technical,1,intersubjective | intersubjectivity,0,,0,,0,,0,,0,,0,,0,,4,6
APA.047.0791A,japa,1999,1990-2009,Three Perspectives On Addiction,0,,0,,1,ego,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,assessment,0,,2,2
APA.047.0427A,japa,1999,1990-2009,On Subjectivity and Objectivity in Psychoanalysis,0,,0,,1,subjectivity,1,object,0,,0,,0,,1,countertransference | transference,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,4
APA.047.0187A,japa,1999,1990-2009,The Analytic Present in Psychoanalytic Reconstructions of the Historical Past,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,sexual | sexual abuse,0,,0,,1,evidence,1,freud | freud's,3,5
APA.047.1107A,japa,1999,1990-2009,On the Scientific Standing of Psychoanalysis,0,,1,unconscious,0,,0,,0,,0,,0,,1,transference,1,setting | therapeutic action,0,,0,,0,,0,,0,,0,,0,,0,,3,4
APA.047.0485A,japa,1999,1990-2009,"Memory, Empathy, And Interactive Dimensions Of Psychoanalytic Process",0,,0,,0,,0,,0,,0,,0,,0,,1,technical | technique,1,intersubjectivity,0,,0,,0,,0,,0,,0,,0,,2,3
APA.047.1269A,japa,1999,1990-2009,The Berlin Poliklinik: Psychoanalytic Innovation in Weimar Germany,0,,0,,0,,0,,1,melanie klein,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,social,0,,1,freud,3,3
APA.047.0843A,japa,1999,1990-2009,Modern Ego Psychology,1,drive | riverside drive,0,,1,ego | ego psychology,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,4
APA.047.0585A,japa,1999,1990-2009,The Academy of the Spectacle,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,cultural | social,0,,0,,1,2
APA.047.1257A,japa,1999,1990-2009,Ferenczi's Fatal Illness in Historical Context,0,,0,,0,,0,,0,,0,,0,,0,,1,technique,0,,0,,1,psychotic,0,,0,,0,,0,,1,freud,3,3
APA.047.0445A,japa,1999,1990-2009,Toward a Postmodern Realism for Psychoanalysis,0,,0,,0,,1,internal | object,0,,0,,0,,0,,1,interpretation | interpretations,0,,0,,0,,0,,1,language,0,,0,,0,,3,5
APA.047.0401A,japa,1999,1990-2009,Why is Reality a Troubling Concept?,0,,1,psychic reality,0,,0,,0,,0,,1,attachment,0,,0,,1,relationship | relationships,1,affective,0,,0,,1,meaning,0,,0,,0,,5,6
APA.047.0503A,japa,1999,1990-2009,The Pressure Toward Enactment and the Hatred of Reality,0,,0,,0,,1,object | object relations,0,,0,,0,,1,enactment,0,,0,,0,,1,primitive,0,,0,,0,,0,,0,,3,4
APA.047.0673A,japa,1999,1990-2009,How to Preserve Psychoanalysis: Introduction to Gunderson and Gabbard,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,relationship | therapeutic relationship,1,regulation,0,,0,,0,,0,,1,effectiveness | measure | measures,1,freud | freud's,4,8
APA.047.1169A,japa,1999,1990-2009,Regression: Essential Clinical Condition or Iatrogenic Phenomenon?,1,conflict | conflicts | resistance,1,unconscious,0,,0,,0,,0,,0,,0,,1,technical,1,relationship,1,affect,0,,0,,0,,0,,0,,1,freud,6,8
APA.047.0153A,japa,1999,1990-2009,"The Construction, Reconstruction, and Deconstruction of Memory in The Light of Social Cognition",1,resistance,1,fantasy,1,ego,0,,0,,0,,1,child | childhood,0,,0,,0,,1,affect | dissociation | trauma,0,,0,,0,,1,social | social cognition,0,,0,,6,10
APA.047.0773A,japa,1999,1990-2009,Oedipal Dynamics In Panic Disorder,1,aggressive | conflict | conflicts | oedipal,1,fantasies | wishes,0,,0,,0,,0,,1,attachment,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,7
APA.047.1381A,japa,1999,1990-2009,Yesterday's Silence: An Irreverent Invocation of Beckett's Analysis with Bion,0,,0,,0,,0,,1,bion,1,play,0,,0,,0,,0,,1,anxiety,1,psychotic,0,,0,,0,,0,,0,,4,4
APA.047.0883A,japa,1999,1990-2009,Hoffman's Ritual and Spontaneity,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,dialogue,0,,0,,0,,0,,0,,0,,0,,1,1
APA.047.0035A,japa,1999,1990-2009,Anti-Semitism in the Clinical Setting: Transference and Countertransference Dimensions,0,,0,,0,,0,,0,,0,,0,,1,countertransference | transference,1,setting,0,,0,,0,,0,,0,,0,,0,,0,,2,3
APA.047.1239A,japa,1999,1990-2009,Freud and Film: Encounters in the Weltgeist,0,,1,dream | dreams,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,freud | freud's,2,4
APA.047.1391A,japa,1999,1990-2009,Personal History and the Origins of Psychoanalytic Ideas,0,,0,,0,,0,,0,,0,,1,attachment | early,0,,0,,0,,1,emotional,0,,0,,0,,0,,0,,0,,2,3
APA.047.0091A,japa,1999,1990-2009,Once More Onto the Couch: Consciousness and Preconscious Defenses in Psychoanalysis,1,defense | defenses,1,unconscious,0,,0,,0,,0,,0,,1,transference,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,4
APA.047.0395A,japa,1999,1990-2009,Response: There are No Pure Forms,0,,1,unconscious,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,sexual,1,words,0,,0,,0,,3,3
APA.047.0065A,japa,1999,1990-2009,The Role of the Preconscious in Psychoanalysis,1,conflict | conflicts,1,unconscious,1,self,0,,0,,0,,0,,1,countertransference | transference | transference countertransference | transference-countertransference,0,,1,interpersonal,1,affective,0,,0,,0,,0,,0,,0,,6,10
APA.047.0113A,japa,1999,1990-2009,The Distinction Between Needs and Wishes: Implications for Psychoanalytic Theory and Technique,0,,1,wish | wishes,1,identity,1,love object | object | objects,0,,0,,0,,0,,1,technique,1,interpersonal | recognition | relationship | relationships,1,emotional,0,,0,,0,,1,culture,0,,0,,7,13
APA.047.0817A,japa,1999,1990-2009,"Anxiety, Signal Anxiety, And Unconscious Anticipation: Neuroscientific Evidence For An Unconscious Signal Function In Humans",0,,1,unconscious,0,,0,,0,,0,,0,,0,,0,,0,,1,affect | anxiety,0,,0,,0,,1,political | social,1,evidence,1,freud,5,7
APA.047.0213A,japa,1999,1990-2009,Deferred Action,0,,0,,0,,0,,0,,0,,1,early | loss,0,,0,,0,,0,,0,,0,,0,,1,war | world war,0,,1,freud,3,5
APA.047.1179A,japa,1999,1990-2009,How Central is the Analysis of Aggression to Clinical Psychoanalysis?,1,aggression,0,,0,,0,,0,,0,,0,,0,,1,technique,1,interpersonal,0,,0,,0,,0,,1,responsibility,0,,0,,4,4
APA.048.1620A,japa,2000,1990-2009,Anna and Sigmund (Illustration),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
APA.048.0759A,japa,2000,1990-2009,Future and Potentiality in the Psychoanalytic Process,0,,0,,1,analyst's subjectivity | self | subjectivity,0,,0,,0,,0,,0,,0,,1,intersubjective | mutual | mutual influence,1,affect,0,,0,,0,,0,,0,,0,,3,7
APA.048.0009A,japa,2000,1990-2009,Analytic Technique Today,0,,1,unconscious,1,self,0,,0,,0,,0,,0,,1,technique,0,,1,emotional,1,borderline,0,,0,,0,,0,,1,freud,6,6
APA.048.1621A,japa,2000,1990-2009,Anna and Sigmund at the Rue Royale,1,oedipus complex,0,,0,,0,,0,,0,,0,,0,,0,,1,dialogue,0,,0,,0,,1,meaning,0,,0,,1,anna freud | freud | sigmund freud,4,6
APA.048.1521A,japa,2000,1990-2009,Countertransference Enactments Informed by Cancer in an Analyst's Child,1,conflict,0,,0,,1,internal,0,,1,mother,1,child,1,countertransference | enactment | enactments,0,,0,,1,feelings | trauma,0,,0,,0,,0,,0,,0,,6,9
APA.048.0839A,japa,2000,1990-2009,The Consultation Process with an Adult: A Child Analyst's Perspective,0,,0,,0,,0,,0,,0,,1,child | children,0,,1,interpretation | interpretations,1,interpersonal,1,affect,0,,0,,0,,0,,0,,1,anna freud | freud,5,8
APA.048.0859A,japa,2000,1990-2009,The Influence of the Gender of Patient and Analyst in the Psychoanalytic Relationship,1,conflict | conflicts | oedipal,0,,0,,0,,0,,0,,0,,1,countertransference | transference | transference countertransference | transference-countertransference,1,technique,1,relationship,0,,0,,1,gender | sexuality,0,,0,,0,,0,,5,11
APA.048.0449A,japa,2000,1990-2009,Why We Need to Write Openly About Our Clinical Cases,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,affective,0,,0,,0,,0,,0,,0,,1,1
APA.048.0471A,japa,2000,1990-2009,Clinical Discussants as Psychoanalytic Readers,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,affective,0,,0,,0,,0,,0,,0,,1,1
APA.048.1413A,japa,2000,1990-2009,"The Femininization of the Female Oedipal Complex, Part I: A Reconsideration of the Significance of Separation Issues",1,conflict | conflicts | defense | defenses | oedipal | oedipus complex,1,fantasies,0,,1,object | object relationships,0,,0,,0,,0,,0,,1,relationship | relationships,0,,0,,1,female,0,,1,social,0,,1,freud | freud's,7,15
APA.048.1175A,japa,2000,1990-2009,Discussion: A Clinician's View of Attachment Theory,0,,0,,1,identity,0,,0,,1,play,1,attachment | child,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,4
APA.048.1439A,japa,2000,1990-2009,Barbie and the Tree of Life: The Multiple Functions of Gender in Development,1,conflict | conflicts,1,wishes,1,identity,0,,0,,0,,1,child,0,,0,,0,,0,,0,,1,gender | gender identity,0,,0,,0,,0,,5,7
APA.048.0095A,japa,2000,1990-2009,"Countertransference, Conflictual Listening, and the Analytic Object Relationship",1,conflict | conflicts | resistance,0,,0,,1,object | object relationship,0,,0,,0,,1,countertransference | transference,0,,1,mutual | relationship,1,affect,0,,0,,0,,0,,0,,0,,5,10
APA.048.1055A,japa,2000,1990-2009,"The Organized Categories of Infant, Child, and Adult Attachment: Flexible vs. Inflexible Attention Under Attachment-Related Stress",0,,1,wishes,0,,0,,0,,1,mother,1,adult attachment | attachment | attachment interview | child | early | infants,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,8
APA.048.1467A,japa,2000,1990-2009,Separation-Individuation Phenomena in Adulthood: General Concepts and the Fifth Individuation,0,,0,,0,,0,,0,,0,,1,child | childhood | separation-individuation,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,3
APA.048.1197A,japa,2000,1990-2009,"Reapproaching Mahler: New Perspectives on Normal Autism, Symbiosis, Splitting and Libidinal Object Constancy from Cognitive Developmental Theory",1,libidinal,0,,1,self,1,object | object constancy | splitting,0,,0,,1,attachment | early,0,,0,,0,,1,affect | regulation,0,,0,,0,,1,social,0,,0,,6,10
APA.048.0697A,japa,2000,1990-2009,On Gratitude and Gratification,0,,1,unconscious | wish,0,,1,object | object relationship,0,,0,,0,,0,,0,,1,relationship,0,,0,,0,,0,,0,,0,,0,,3,5
APA.048.0219A,japa,2000,1990-2009,On the Receiving End: Facilitating the Analysis of Conflicted Drive Derivatives of Aggression,1,aggression | aggressive | drive | drives | instinctual | instinctual drives | libidinal | libido | resistance,0,,1,ego | narcissistic,0,,0,,0,,0,,0,,1,technique,0,,1,trauma,0,,0,,0,,1,cultural,1,outcome,1,freud | freud's,7,17
APA.048.0355A,japa,2000,1990-2009,The Case History,0,,0,,0,,0,,0,,0,,0,,1,enactment | enactments,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2
APA.048.1355A,japa,2000,1990-2009,Primary Femininity: Clinical Advances and Theoretical Ambiguities,0,,0,,1,identity,1,object | object relations,0,,0,,1,early,0,,0,,0,,0,,0,,1,body | female | female sexuality | gender | gender identity | sexuality,1,meaning,0,,0,,0,,5,11
APA.048.0719A,japa,2000,1990-2009,Letting Go: Some Thoughts About Termination,0,,0,,0,,0,,0,,0,,1,attachment | loss,1,transference,1,termination,1,relationship,0,,0,,0,,0,,0,,0,,1,freud | freud's,5,7
APA.048.1259A,japa,2000,1990-2009,A Psychoanalytic Perspective on Attention-Deficit/Hyperactivity Disorder,0,,0,,1,ego,0,,0,,0,,1,child,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2
APA.048.0237A,japa,2000,1990-2009,What is a Deep Interpretation?,0,,0,,0,,0,,0,,0,,0,,0,,1,interpretation | interpretations,0,,0,,0,,0,,0,,0,,0,,0,,1,2
APA.048.0351A,japa,2000,1990-2009,"""The Write Stuff""",0,,1,dream,0,,0,,0,,0,,0,,0,,1,technical,0,,0,,0,,1,body,0,,0,,0,,1,freud,4,4
APA.048.1097A,japa,2000,1990-2009,"Disorganized Infant, Child, and Adult Attachment: Collapse in Behavioral and Attentional Strategies",1,aggressive,0,,0,,0,,0,,0,,1,adult attachment | attachment | attachment interview | child | childhood | infants | loss,0,,0,,0,,1,trauma,0,,0,,0,,0,,0,,0,,3,9
APA.048.0017A,japa,2000,1990-2009,The Analyst's Witnessing and Otherness,0,,0,,1,self,0,,0,,0,,0,,0,,0,,1,intersubjectivity | relational,0,,0,,0,,0,,0,,0,,0,,2,3
APA.048.1129A,japa,2000,1990-2009,Attachment and Borderline Personality Disorder,0,,1,wish,1,self,0,,0,,0,,1,attachment | child | childhood | early,0,,0,,1,relationship,1,trauma,1,borderline | borderline personality,0,,1,meaning,0,,1,evidence,0,,8,12
APA.048.1147A,japa,2000,1990-2009,The Development and Organization of Attachment: Implications for Psychoanalysis,0,,0,,0,,0,,0,,0,,1,attachment | child,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2
APA.048.1023A,japa,2000,1990-2009,The Lobo-Cabernite Affair,0,,1,wish,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,political,0,,0,,2,2
APA.048.1541A,japa,2000,1990-2009,Infertility in the Age of Technology,0,,1,fantasies | fantasy,0,,0,,0,,0,,1,family,0,,1,technique,0,,0,,1,primitive,0,,0,,1,social,0,,0,,5,6
APA.048.0811A,japa,2000,1990-2009,"Passion, Countertransference Enactment, and Breakdown in the Psychoanalysis of a Young Woman",1,defense,0,,0,,0,,0,,0,,0,,1,countertransference | enactment | transference | transference countertransference | transference-countertransference,1,interpretation,0,,0,,0,,0,,0,,0,,0,,0,,3,7
APA.048.0885A,japa,2000,1990-2009,Patient-Therapist Match: Revelation or Resistance?,1,conflict | conflicts | resistance,0,,0,,1,external,0,,0,,0,,1,countertransference | transference | transference countertransference | transference-countertransference,1,setting | technique,1,two-person,1,affect,0,,0,,0,,0,,0,,1,freud | freud's,7,14
APA.048.0421A,japa,2000,1990-2009,On Writing from Clinical Experience,1,drive,1,unconscious,1,self,0,,0,,0,,0,,0,,1,therapeutic action,1,relationship | therapeutic relationship,0,,0,,0,,0,,0,,0,,0,,5,6
APA.048.0155A,japa,2000,1990-2009,The Therapeutic and Working Alliances,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,mutual,0,,0,,0,,0,,0,,0,,0,,1,1
APA.048.0785A,japa,2000,1990-2009,The Wish to Regress in Patient and Analyst,0,,1,wish | wishes,0,,1,internal | internal objects | object | objects,0,,0,,0,,1,countertransference | enactment,0,,1,mutual,0,,0,,0,,0,,0,,0,,0,,4,9
APA.048.0739A,japa,2000,1990-2009,Suggestion and Psychoanalytic Technique,0,,0,,0,,0,,0,,0,,0,,1,transference,1,technique,1,intersubjective | relationship,0,,0,,0,,0,,0,,1,outcome,0,,4,5
APA.048.1563A,japa,2000,1990-2009,The Older Patient in Psychoanalysis,1,conflict | conflicts | oedipal,1,wish,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,outcome | outcomes,0,,3,6
APA.048.0189A,japa,2000,1990-2009,Love in the Therapeutic Alliance,1,drive | drive ann,0,,1,self | self-esteem,0,,0,,0,,0,,0,,1,technical,1,relationship | therapeutic relationship,1,regulation,0,,0,,0,,0,,0,,0,,5,8
APA.048.0497A,japa,2000,1990-2009,A Semiotic Model of Mind,0,,0,,0,,0,,0,,0,,0,,1,transference,1,technique,0,,0,,0,,1,body,1,language,0,,0,,0,,4,4
APA.048.1295A,japa,2000,1990-2009,The Adam and Eve Story as Exemplar of an Early-Life Variant of the Oedipus Complex,1,oedipus complex,0,,0,,0,,0,,0,,1,early,0,,1,interpretation,0,,1,emotional,0,,0,,1,story,0,,0,,0,,5,5
APA.048.1017A,japa,2000,1990-2009,"Hannibal: Thomas Harris. New York: Delacorte Press, 1999, 486 pp., $27.95 hardcover, $7.99 paperback",1,aggression | libidinal,1,fantasies | fantasy,0,,0,,0,,1,mother,0,,0,,0,,0,,0,,0,,1,sexual | sexual intercourse | sexuality,1,language | story,0,,0,,1,freud,6,11
APA.048.0255A,japa,2000,1990-2009,Self-Criticism and the Psychic Surface,1,conflict,0,,1,self | superego,0,,0,,0,,0,,0,,1,analyst's interpretations | interpretation | interpretations | technical | technique,0,,0,,0,,0,,0,,0,,0,,0,,3,8
APA.048.1591A,japa,2000,1990-2009,Treatment of the Older Adult: The Impact on the Psychoanalyst,0,,0,,0,,0,,0,,0,,1,loss,1,countertransference | transference,1,termination,0,,1,affective | feelings,0,,0,,0,,0,,0,,0,,4,6
APA.048.1327A,japa,2000,1990-2009,Encopresis and Anal Masturbation,0,,0,,0,,0,,0,,0,,1,children,0,,0,,1,relationship | therapeutic relationship,1,feelings,0,,0,,0,,0,,0,,0,,3,4
APA.048.0129A,japa,2000,1990-2009,Finding the Neutral Position: Patient and Analyst Perspectives,0,,1,unconscious,0,,0,,0,,0,,0,,0,,0,,1,intersubjective | relational,0,,0,,0,,0,,0,,0,,0,,2,3
APA.048.1491A,japa,2000,1990-2009,"The Overstimulated State of Dyslexia: Perception, Knowledge, and Learning",1,conflict,0,,1,ego,0,,0,,0,,1,child | early,1,transference,1,technical | technique,0,,1,affect | emotional,0,,0,,1,language,1,social,1,assessment,0,,9,12
APA.048.1229A,japa,2000,1990-2009,On the Vicissitudes of Early Primary Surrogate Mothering II: Loss of the Surrogate Mother and Arrest of Mourning,0,,0,,0,,0,,0,,1,mother,1,attachment | child | children | early | infants | loss,0,,0,,1,relationship,1,emotional | trauma,0,,0,,0,,0,,0,,0,,4,10
APA.048.1381A,japa,2000,1990-2009,Body Ego and the Preodipal Roots of Feminine Gender Identity,1,conflict,1,fantasies,1,ego | identity,0,,0,,1,mother,1,childhood | mother-infant,0,,0,,0,,1,anxiety,0,,1,body | gender | gender identity | opposite sex | sexual,0,,0,,0,,0,,7,13
APA.049.1409A,japa,2001,1990-2009,"Psychoanalysis and Art, Freud and Leonardo",0,,0,,1,narcissism | self,0,,0,,1,mother,1,childhood | early | loss | very early,0,,1,interpretation,0,,0,,0,,0,,0,,0,,0,,1,freud | freud's,5,10
APA.049.0909A,japa,2001,1990-2009,"The Disregarded Analyst and the Transgressive Process: Discontinuity, Countertransference, and the Framing of the Negative",1,conflict,0,,1,self,1,object | object representations,0,,0,,0,,1,countertransference | transference,1,technical,0,,0,,0,,0,,1,representations,0,,0,,0,,6,8
APA.049.0097A,japa,2001,1990-2009,Introduction to Jeffery: Why Psychoanalysts Have Low Mortality Rates,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
APA.049.0891A,japa,2001,1990-2009,Titration in the Treatment of the More Troubled Patient,0,,0,,0,,0,,0,,0,,0,,0,,1,technique,0,,0,,0,,0,,0,,0,,0,,0,,1,1
APA.049.1133A,japa,2001,1990-2009,Knowledge and Authority: The Godfather Fantasy,1,resistance,1,fantasy,0,,0,,0,,0,,1,childhood,0,,0,,0,,1,anxiety,0,,0,,0,,1,social,0,,1,freud,6,6
APA.049.0011A,japa,2001,1990-2009,The American Psychoanalytic Association: A Decade of Change,1,drive,0,,0,,1,external,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,cultural,1,measure,0,,4,4
APA.049.0187A,japa,2001,1990-2009,The Appeal Cycle in Three Cultures: An Exploratory Comparison of Child Development,0,,0,,1,self,0,,0,,1,mother | mother child | play,1,child | children,0,,0,,0,,1,regulation,0,,0,,0,,1,cultural | culture,1,measure | measures,0,,6,11
APA.049.1035A,japa,2001,1990-2009,"On E-Growth, Education, And E-Sanity",0,,0,,0,,0,,0,,1,play,1,child | children,0,,0,,1,relationship | relationships,0,,0,,0,,0,,1,war,0,,0,,4,6
APA.049.0607A,japa,2001,1990-2009,The Effects of the Introduction of Medication on the Psychoanalytic Process: A Case Study,1,drive,1,fantasy,1,superego,0,,0,,0,,1,childhood | loss,1,transference,0,,0,,1,feelings,0,,1,female,1,meaning,0,,0,,0,,8,9
APA.049.1235A,japa,2001,1990-2009,The Overstimulation of Everyday Life: I. New Aspects of Male Homosexuality,0,,0,,0,,0,,0,,1,play,1,childhood,1,enactment | transference,0,,0,,1,affect,0,,1,sexual,0,,1,culture,0,,0,,6,7
APA.049.0659A,japa,2001,1990-2009,Speaking the Unspeakable: Institutional Reactions to Boundary Violations by Training Analysts,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,sexual | sexual boundary,0,,0,,0,,0,,1,2
APA.049.0569A,japa,2001,1990-2009,Life-Threatening Illness in the Analyst,0,,0,,1,self,0,,0,,0,,0,,1,transference,1,interpretation,0,,0,,0,,1,body,0,,0,,0,,0,,4,4
APA.049.0781A,japa,2001,1990-2009,Hearing Voices: The Fate of the Analyst's Identifications,1,aggressive | conflict | conflicts | defense | defenses | defenses against,1,unconscious | wishes,1,self,0,,0,,0,,0,,0,,0,,1,relationship,0,,0,,0,,0,,0,,0,,0,,4,10
APA.049.1315A,japa,2001,1990-2009,"On Hating in the First Person Plural: Thinking Psychoanalytically about Racism, Homophobia, and Misogyny",0,,0,,0,,1,object | objects,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,cultural | racism,0,,0,,2,4
APA.049.0359A,japa,2001,1990-2009,The Analyst's Participation: A New Look,0,,0,,0,,0,,0,,0,,0,,0,,1,technique,1,relational,1,affect,0,,0,,0,,0,,0,,0,,3,3
APA.049.1335A,japa,2001,1990-2009,Integrating Male and Female Elements in a Woman's Gender Identity,1,libido,0,,1,identity,0,,0,,0,,1,early,0,,0,,0,,0,,0,,1,body | body image | female | gender | gender identity,1,representations,0,,0,,0,,5,9
APA.049.0235A,japa,2001,1990-2009,The Columbia Supervision Project: Data from the Dyad,0,,0,,0,,0,,0,,0,,0,,0,,1,technical,1,relationship,1,affective | anxiety,0,,0,,0,,0,,0,,0,,3,4
APA.049.0217A,japa,2001,1990-2009,The Penn Psychoanalytic Treatment Collection: A Set of Complete and Recorded Psychoanalyses as a Research Resource,0,,0,,0,,0,,0,,0,,1,early,0,,0,,0,,0,,0,,0,,0,,0,,1,measure | measures,0,,2,3
APA.049.0457A,japa,2001,1990-2009,"The Analyst's Knowledge and Authority: A Critique of the ""New View"" in Psychoanalysis",0,,0,,0,,0,,0,,0,,0,,0,,1,interpretation,0,,0,,0,,0,,1,language,0,,1,assessment,0,,3,3
APA.049.1269A,japa,2001,1990-2009,"Oedipus or Orestes? Homosexual Men, Their Mothers, and Other Women Revisited",1,oedipal,0,,0,,0,,0,,1,mother,1,childhood,0,,0,,1,relationship | relationships,0,,0,,1,sexual,0,,0,,0,,0,,5,6
APA.049.0677A,japa,2001,1990-2009,Violence: The French View,1,drive,0,,1,narcissism | self,0,,1,bion | bion's,0,,1,infancy,0,,0,,0,,0,,0,,1,sexuality,0,,1,violence,0,,1,freud | freud's | freudian,7,11
APA.049.0933A,japa,2001,1990-2009,Normal and Pathological Altruism,1,conflict | libido,0,,1,narcissism | self,0,,0,,0,,0,,0,,0,,0,,0,,1,psychotic,0,,0,,0,,0,,1,anna freud | freud | freud's,4,8
APA.049.0813A,japa,2001,1990-2009,"Narcissism, Eroticism, and Envy in the Supervisory Relationship",0,,1,unconscious | wishes,1,narcissism | narcissistic,0,,0,,0,,0,,0,,0,,1,relationship,1,feelings,0,,0,,0,,0,,1,outcome,0,,5,7
APA.049.0535A,japa,2001,1990-2009,Metaphors of a Bodily Mind,0,,1,unconscious,1,self,1,external | external world | internal,0,,0,,0,,0,,1,technique,0,,1,affective,0,,1,body,1,language | representations | words,0,,0,,0,,7,11
